Criminal Offenses - On campus
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2010,426314,Embry-Riddle Aeronautical University-Worldwide,107,San Diego,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,108,Savannah Area,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,109,Schofield Barracks,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,110,Schriever,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,112,Seymour Johnson,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,113,Shaw,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,114,Sheppard AFB,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,115,Sigonella,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,116,Sky Harbor,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,117,Space Coast,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,118,Spangdahlem,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,120,St. Petersburg,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,122,Tallahassee,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,123,Tampa,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,124,Travis,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,125,Tucson,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,126,Tyndall,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,127,Vance,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,128,Vandenberg AFB,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,129,Ventura,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,130,Victorville,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,133,Wiesbaden,15488,0,0,0,,,0,,,0,0,0,0,0
2010,165662,Emerson College,1,Main Campus,4566,0,0,0,,,0,,,0,3,5,0,1
2010,165662,Emerson College,2,Emerson College European Center,4566,0,0,0,,,0,,,0,0,0,0,0
2010,165662,Emerson College,3,Emerson College - Los Angeles Program,4566,0,0,0,,,0,,,0,0,0,0,0
2010,220136,Emmanuel Christian Seminary,1,Main Campus,135,0,0,0,,,0,,,0,0,0,0,0
2010,139630,Emmanuel College,1,Main Campus,762,0,0,0,,,0,,,0,0,3,0,0
2010,165671,Emmanuel College,1,Main Campus,2520,0,0,1,,,0,,,0,0,6,0,0
2010,153302,Emmaus Bible College,1,Emmaus Bible College,186,0,0,0,,,0,,,0,0,1,1,0
2010,232025,Emory & Henry College,1,Main Campus,980,0,0,0,,,0,,,0,0,8,0,0
2010,139658,Emory University,1,Main Campus,13381,0,0,10,,,0,,,2,2,14,10,0
2010,139658,Emory University,2,Oxford College Campus,13381,0,0,0,,,0,,,0,0,1,2,0
2010,139658,Emory University,3,Emory University Hospital Midtown Campus,13381,0,0,1,,,0,,,0,0,0,1,0
2010,139658,Emory University,4,Carter Center Campus,13381,0,0,0,,,0,,,0,0,2,0,0
2010,139658,Emory University,5,Emory University Grady Area Campus,13381,0,0,0,,,0,,,0,0,0,0,0
2010,165699,Endicott College,1,Main Campus,4125,0,0,0,,,0,,,0,0,1,1,0
2010,165699,Endicott College,2,Madrid Campus,4125,0,0,0,,,0,,,0,0,0,0,0
2010,165699,Endicott College,3,Mexico City Campus,4125,0,0,0,,,0,,,0,0,0,0,0
2010,124487,Epic Bible College,1,Main Campus,310,0,0,0,,,0,,,0,0,0,0,0
2010,165705,Episcopal Divinity School,1,Episcopal Divinity School,84,0,0,0,,,0,,,0,0,1,0,0
2010,409254,Erikson Institute,1,Main Campus,277,0,0,0,,,0,,,0,0,0,0,0
2010,217998,Erskine College,1,Erskine College and Seminary,811,0,0,0,,,0,,,0,0,0,0,0
2010,144971,Eureka College,1,Main Campus,782,0,0,0,,,0,,,0,1,3,0,0
2010,177339,Evangel University,1,Main Campus,2072,0,0,0,,,0,,,0,0,4,1,0
2010,212443,Evangelical Theological Seminary,1,Main Campus,153,0,0,0,,,0,,,0,0,0,0,0
2010,385619,Everglades University,1,Main Campus,1161,0,0,0,,,0,,,0,0,0,0,0
2010,385619,Everglades University,2,EU-Sarasota,1161,0,0,0,,,0,,,0,0,0,0,0
2010,385619,Everglades University,3,Everglades University - Maitland,1161,0,0,0,,,0,,,0,0,0,0,0
2010,129242,Fairfield University,1,Main Campus,5181,0,0,5,,,0,,,0,3,13,0,0
2010,184694,Fairleigh Dickinson University-College at Florham,1,Florham,3288,0,0,0,,,0,,,0,0,0,0,0
2010,184603,Fairleigh Dickinson University-Metropolitan Campus,1,Metropolitan,9105,0,0,0,,,0,,,0,1,0,0,0
2010,153320,Faith Baptist Bible College and Theological Seminary,1,Main Campus,364,0,0,0,,,0,,,0,0,7,0,0
2010,443049,Faith Evangelical College & Seminary,1,Main Campus,235,0,0,0,,,0,,,0,0,1,0,0
2010,443058,Family of Faith College,1,Main Campus,47,0,0,0,,,0,,,0,0,0,0,0
2010,101189,Faulkner University,1,Main Campus,3126,0,0,0,,,0,,,0,0,3,0,0
2010,101189,Faulkner University,2,FAULKNER UNIVERSITY-BIRMINGHAM,3126,0,0,0,,,0,,,0,0,0,0,0
2010,101189,Faulkner University,3,FAULKNER UNIVERSITY-HUNTSVILLE,3126,0,0,0,,,0,,,0,0,0,0,0
2010,101189,Faulkner University,4,FAULKNER UNIVERSITY-MOBILE,3126,0,0,0,,,0,,,0,0,0,0,0
2010,184612,Felician College,1,Main Campus,2195,0,0,0,,,0,,,0,0,3,0,0
2010,232089,Ferrum College,1,Ferrum College,1484,0,0,1,,,0,,,0,0,8,0,0
2010,172440,Finlandia University,1,Campus,614,0,0,0,,,0,,,0,0,4,0,0
2010,165802,Fisher College,1,Main Campus,1881,0,0,1,,,0,,,0,2,10,0,0
2010,165802,Fisher College,3,New Bedford,1881,0,0,0,,,0,,,0,0,0,0,0
2010,165802,Fisher College,4,North Attleboro,1881,0,0,0,,,0,,,0,0,0,0,0
2010,220181,Fisk University,1,Fisk University,580,0,0,0,,,0,,,1,1,1,0,0
2010,133711,Flagler College-St Augustine,1,Main Campus,2753,0,0,0,,,0,,,0,1,0,0,0
2010,444990,Flagler College-Tallahassee,1,Flagler College-Tallahassee,497,0,0,0,,,0,,,0,0,0,0,0
2010,133809,Florida College,1,Main Campus,478,0,0,0,,,0,,,0,0,1,0,0
2010,133881,Florida Institute of Technology,1,Main Campus,8985,0,0,0,,,0,,,1,2,6,0,0
2010,133979,Florida Memorial University,1,Main Campus,1891,0,0,0,,,0,,,1,1,3,0,0
2010,134079,Florida Southern College,1,Main Campus,2434,0,0,2,,,0,,,0,0,7,0,0
2010,177418,Fontbonne University,1,Main Campus,2532,0,0,0,,,0,,,0,0,3,0,0
2010,177418,Fontbonne University,2,Brentwood Campus,2532,0,0,0,,,0,,,0,0,0,0,0
2010,191241,Fordham University,1,Main Campus,15158,0,0,6,,,0,,,0,5,24,0,0
2010,191241,Fordham University,2,FORDHAM UNI-LINCOLN CENTER CAMPUS,15158,0,0,1,,,0,,,0,0,9,0,0
2010,191241,Fordham University,3,Fordham University - Westchester Campus,15158,0,0,0,,,0,,,0,0,0,0,0
2010,177427,Forest Institute of Professional Psychology,1,Forest Institute of Professional Psychology - Springfield Campus,300,0,0,0,,,0,,,0,0,0,0,0
2010,114734,Franciscan School of Theology,1,Old Mission San Luis Rey,64,0,0,0,,,0,,,0,0,0,0,0
2010,205957,Franciscan University of Steubenville,1,Main Campus,2741,0,0,2,,,0,,,0,1,12,1,0
2010,205957,Franciscan University of Steubenville,2,Franciscan University - Gaming Campus- Austria,2741,0,0,0,,,0,,,0,0,0,0,0
2010,104665,Frank Lloyd Wright School of Architecture,1,Taliesin West,29,0,0,0,,,0,,,0,0,0,0,0
2010,212577,Franklin and Marshall College,1,Franklin and Marshall College Main Campus,2335,0,0,0,,,0,,,2,0,4,0,0
2010,212577,Franklin and Marshall College,2,Bath England Campus,2335,0,0,0,,,0,,,0,0,0,0,0
2010,150604,Franklin College,1,Franklin College,1106,0,0,2,,,0,,,0,0,26,0,0
2010,182795,Franklin Pierce University,1,Main Campus,2396,0,0,4,,,0,,,0,0,26,1,1
2010,182795,Franklin Pierce University,2,Concord Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,4,Portsmouth Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,5,Manchester Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,6,Lebanon Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,7,Vienna Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,8,Athens Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,182795,Franklin Pierce University,9,Goodyear Center,2396,0,0,0,,,0,,,0,0,0,0,0
2010,202806,Franklin University,1,Main Campus,8018,0,0,0,,,0,,,0,0,2,0,0
2010,202806,Franklin University,2,Westerville Location,8018,0,0,0,,,0,,,0,0,0,0,0
2010,202806,Franklin University,3,Dublin Location,8018,0,0,0,,,0,,,0,0,0,0,0
2010,202806,Franklin University,4,Delaware Location,8018,0,0,0,,,0,,,0,0,0,0,0
2010,202806,Franklin University,5,Indianapolis- IN Location,8018,0,0,0,,,0,,,0,0,0,0,0
2010,441982,Franklin W Olin College of Engineering,1,Main Campus,346,0,0,0,,,0,,,0,0,0,0,0
2010,220215,Freed-Hardeman University,1,Main Campus,1991,0,0,0,,,0,,,0,0,6,0,0
2010,114813,Fresno Pacific University,1,FRESNO PACIFIC UNIVERSITY,3356,0,0,0,,,0,,,0,0,12,1,0
2010,114813,Fresno Pacific University,2,North Fresno Center,3356,0,0,0,,,0,,,0,0,0,0,0
2010,114813,Fresno Pacific University,3,Visalia Center,3356,0,0,0,,,0,,,0,0,2,0,0
2010,114813,Fresno Pacific University,4,Bakersfield Center,3356,0,0,0,,,0,,,0,0,0,2,0
2010,155089,Friends University,1,Main Campus,2782,0,0,0,,,0,,,0,0,0,1,0
2010,155089,Friends University,2,Friends University-Topeka,2782,0,0,0,,,0,,,0,0,0,0,0
2010,155089,Friends University,5,Friends University - Lenexa,2782,0,0,0,,,0,,,0,0,0,0,0
2010,156727,Frontier Nursing University,1,Main Campus,1044,0,0,0,,,0,,,0,0,0,0,0
2010,114840,Fuller Theological Seminary in California,1,Fuller Pasadena,3005,0,0,0,,,0,,,0,0,2,0,0
2010,114840,Fuller Theological Seminary in California,2,Fuller Orange County,3005,0,0,0,,,0,,,0,0,0,0,0
2010,114840,Fuller Theological Seminary in California,6,Fuller Sacramento,3005,0,0,0,,,0,,,0,0,0,0,0
2010,114840,Fuller Theological Seminary in California,10,Fuller Colorado,3005,0,0,0,,,0,,,0,0,0,0,0
2010,114840,Fuller Theological Seminary in California,11,Fuller Northwest,3005,0,0,0,,,0,,,0,0,0,0,0
2010,114840,Fuller Theological Seminary in California,14,Fuller Arizona,3005,0,0,0,,,0,,,0,0,1,0,0
2010,114840,Fuller Theological Seminary in California,15,Fuller Texas,3005,0,0,0,,,0,,,0,0,0,0,0
2010,218070,Furman University,1,Main Campus,2996,0,0,1,,,0,,,0,4,6,5,1
2010,131450,Gallaudet University,1,Main Campus,1513,0,0,11,,,0,,,1,1,31,3,2
2010,212601,Gannon University,1,Main Campus,4219,0,0,0,,,0,,,0,0,1,0,0
2010,198561,Gardner-Webb University,1,Main Campus,4282,0,0,0,,,0,,,0,1,17,1,0
2010,145275,Garrett-Evangelical Theological Seminary,1,Main Campus,349,0,0,0,,,0,,,0,0,4,0,0
2010,212656,Geneva College,1,Main Campus,2071,0,0,0,,,0,,,0,0,0,0,0
2010,208822,George Fox University,1,Main Campus,3538,0,0,0,,,0,,,0,0,1,0,0
2010,208822,George Fox University,2,George Fox University Portland Center,3538,0,0,0,,,0,,,0,0,2,0,0
2010,208822,George Fox University,4,George Fox University -- Boise- ID,3538,0,0,0,,,0,,,0,0,1,0,0
2010,208822,George Fox University,5,George Fox University -- Salem,3538,0,0,0,,,0,,,0,0,0,0,0
2010,131469,George Washington University,1,Main Campus,25135,0,0,10,,,0,,,2,0,71,0,2
2010,131469,George Washington University,2,Mount Vernon Campus,25135,0,0,1,,,0,,,0,0,3,0,0
2010,131469,George Washington University,3,Virginia Science and Technology Campus,25135,0,0,0,,,0,,,0,0,0,0,0
2010,131469,George Washington University,4,Alexandria Graduate Education Ctr,25135,0,0,0,,,0,,,0,0,0,0,0
2010,131469,George Washington University,5,Arlington Graduate Education Center,25135,0,0,0,,,0,,,0,0,0,0,0
2010,131469,George Washington University,7,Hampton Roads Center,25135,0,0,0,,,0,,,2,0,0,0,0
2010,131469,George Washington University,11,Capitol Hill Hall of States Building,25135,0,0,0,,,0,,,0,0,0,0,0
2010,131469,George Washington University,14,Hanover High School,25135,0,0,0,,,0,,,0,0,1,1,0
2010,156745,Georgetown College,1,Georgetown College,1851,0,0,1,,,0,,,0,0,3,0,0
2010,131496,Georgetown University,1,Georgetown University Main Campus,16937,0,0,8,,,0,,,2,1,38,1,0
2010,131496,Georgetown University,2,Georgetown University Law Center,16937,0,0,0,,,0,,,0,1,2,0,0
2010,131496,Georgetown University,3,Villa le Balze- Fiesole- Italy,16937,0,0,0,,,0,,,0,0,0,0,0
2010,131496,Georgetown University,4,McGhee Cen for East Medit Studies- Alanya- Turkey,16937,0,0,0,,,0,,,0,0,0,0,0
2010,131496,Georgetown University,5,Education City- Doha- Qatar,16937,0,0,0,,,0,,,0,0,0,0,0
2010,184773,Georgian Court University,1,Main Campus,2885,0,0,0,,,0,,,0,0,1,0,0
2010,212674,Gettysburg College,1,Main Campus,2485,0,0,6,,,0,,,0,1,12,1,0
2010,230889,Goddard College,1,Main Campus,802,0,0,0,,,0,,,0,0,0,0,0
2010,230889,Goddard College,2,Port Townsend,802,0,0,0,,,0,,,0,0,0,0,0
2010,202903,Gods Bible School and College,1,Main Campus,310,0,0,0,,,0,,,0,0,0,0,0
2010,115083,Golden Gate University-San Francisco,1,San Francisco,3778,0,0,0,,,0,,,0,0,7,0,0
2010,115083,Golden Gate University-San Francisco,4,Golden Gate University-Los Angeles,3778,0,0,0,,,0,,,0,0,0,0,0
2010,115083,Golden Gate University-San Francisco,6,Golden Gate University-Seattle,3778,0,0,0,,,0,,,0,0,0,0,0
2010,130989,Goldey-Beacom College,1,Main Campus,1162,0,0,0,,,0,,,0,0,3,0,0
2010,235316,Gonzaga University,1,Main Campus,7738,0,0,7,,,0,,,0,0,19,10,2
2010,235316,Gonzaga University,2,Gonzaga-In-Florence,7738,0,0,0,,,0,,,0,0,0,0,0
2010,202912,Good Samaritan College of Nursing and Health Science,1,Main Campus - Good Samaritan College of Nursing and Health Science,316,0,0,0,,,0,,,0,0,23,0,0
2010,129154,Goodwin College,1,Main Campus,2791,0,0,0,,,0,,,0,1,0,0,0
2010,165936,Gordon College,1,Fowler Campus,1599,0,0,1,,,0,,,0,0,1,0,0
2010,165945,Gordon-Conwell Theological Seminary,1,Main Campus,1944,0,0,1,,,0,,,0,1,1,0,1
2010,165945,Gordon-Conwell Theological Seminary,2,Charlotte Campus,1944,0,0,0,,,0,,,0,0,0,0,0
2010,165945,Gordon-Conwell Theological Seminary,3,Boston Campus,1944,0,0,0,,,0,,,0,0,1,0,0
2010,150668,Goshen College,1,Main Campus,926,0,0,0,,,0,,,0,0,0,0,0
2010,162654,Goucher College,1,Main Campus,2299,0,0,3,,,0,,,1,0,4,0,0
2010,170000,Grace Bible College,1,Main Campus,207,0,0,0,,,0,,,0,0,0,0,0
2010,150677,Grace College and Theological Seminary,1,Main Campus,1773,0,0,0,,,0,,,0,0,4,0,0
2010,181093,Grace University,1,Grace University,481,0,0,0,,,0,,,0,1,9,2,0
2010,153366,Graceland University-Lamoni,1,Graceland University,2267,0,0,0,,,0,,,0,1,3,0,0
2010,153366,Graceland University-Lamoni,2,Independence Campus,2267,0,0,0,,,0,,,0,0,1,0,0
2010,115214,Graduate Theological Union,1,Main Campus,256,0,0,0,,,0,,,0,0,0,0,0
2010,153375,Grand View University,1,Main Campus,2109,0,0,0,,,0,,,0,0,4,0,0
2010,212771,Gratz College,1,Mandell Campus,1002,0,0,0,,,0,,,0,0,0,0,0
2010,170091,Great Lakes Christian College,1,Main Campus,255,0,0,0,,,0,,,0,0,0,0,0
2010,230898,Green Mountain College,1,Main Campus,790,0,0,0,,,0,,,0,0,1,1,0
2010,230898,Green Mountain College,2,Killington Campus,790,0,0,0,,,0,,,0,0,0,0,0
2010,198598,Greensboro College,1,Main Campus,1214,0,0,1,,,0,,,0,0,5,0,0
2010,145372,Greenville College,1,Main Campus,1605,0,0,0,,,0,,,0,0,6,0,0
2010,153384,Grinnell College,1,Main Campus,1655,0,0,2,,,0,,,0,0,12,0,8
2010,153384,Grinnell College,2,Grinnell In London Program,1655,0,0,0,,,0,,,0,0,0,0,0
2010,153384,Grinnell College,3,Grinnell In Washington D.C.,1655,0,0,0,,,0,,,0,0,0,0,0
2010,198613,Guilford College,1,Main Campus,2828,0,0,1,,,0,,,0,0,10,0,0
2010,173647,Gustavus Adolphus College,1,Gustavus Adolphus College,2455,0,0,3,,,0,,,0,0,7,0,0
2010,212832,Gwynedd Mercy University,1,Main Campus,2618,0,0,1,,,0,,,0,0,3,0,0
2010,225201,Hallmark University,1,Hallmark University,857,0,0,0,,,0,,,0,0,1,0,0
2010,191515,Hamilton College,1,Main Campus,1861,0,0,7,,,0,,,0,0,18,1,0
2010,173665,Hamline University,1,Main Campus,5008,0,0,0,,,0,,,1,1,3,2,0
2010,232256,Hampden-Sydney College,1,Main Campus,1058,0,0,2,,,0,,,0,0,10,1,2
2010,166018,Hampshire College,1,HAMPSHIRE COLLEGE,1529,0,0,11,,,0,,,0,0,16,1,0
2010,232265,Hampton University,1,Main Campus,5254,0,0,0,,,0,,,2,11,36,0,0
2010,232265,Hampton University,2,HAMPTON UNIVERSITY COLLEGE OF VA BEACH,5254,0,0,0,,,0,,,0,0,0,0,0
2010,177542,Hannibal-LaGrange University,1,Main Campus,1191,0,0,0,,,0,,,0,0,1,0,0
2010,150756,Hanover College,1,Hanover College,1006,0,0,0,,,0,,,0,0,9,0,0
2010,225247,Hardin-Simmons University,1,Hardin-Simmons University,2313,0,0,0,,,0,,,0,1,6,0,0
2010,107044,Harding University,1,Main Campus,6748,0,0,0,,,0,,,0,0,13,1,0
2010,107044,Harding University,2,North Little Rock Professional Center,6748,0,0,0,,,0,,,0,0,1,0,0
2010,107044,Harding University,3,Northwest Arkansas Professional Center,6748,0,0,0,,,0,,,0,0,1,0,0
2010,107044,Harding University,4,Harding University-Athens Greece,6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,5,Harding University-Florence Italy,6748,0,0,0,,,0,,,0,0,13,0,0
2010,107044,Harding University,6,Graduate School of Religion,6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,7,Harding University Australasia - HUA,6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,8,Harding University Paris (HIP),6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,9,Harding University Latin America (HULA) Chile,6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,10,Harding University Zambia (HIZ),6748,0,0,0,,,0,,,0,0,0,0,0
2010,107044,Harding University,11,Harding University England (HUE),6748,0,0,0,,,0,,,0,0,0,0,0
2010,446640,Harrisburg University of Science and Technology,1,Main Campus,373,0,0,0,,,0,,,0,0,0,0,0
2010,129491,Hartford Seminary,1,Main Campus,158,0,0,0,,,0,,,0,0,0,0,0
2010,191533,Hartwick College,1,Main Campus,1531,0,0,2,,,0,,,0,0,11,0,0
2010,166027,Harvard University,1,Cambridge Campus,27594,0,0,31,,,4,,,8,5,35,3,0
2010,166027,Harvard University,2,Longwood Campus,27594,0,0,0,,,0,,,0,0,5,1,0
2010,115409,Harvey Mudd College,1,Main Campus,773,0,0,1,,,0,,,0,0,13,0,0
2010,181127,Hastings College,1,Main Campus,1193,0,0,0,,,0,,,0,0,0,0,0
2010,212911,Haverford College,1,Main Campus,1177,0,0,8,,,0,,,0,0,6,0,0
2010,449579,Hawaii College of Oriental Medicine,1,Main Campus,38,0,0,0,,,0,,,0,0,0,0,0
2010,141644,Hawaii Pacific University,1,Main Campus,8339,0,0,0,,,0,,,0,0,1,0,0
2010,141644,Hawaii Pacific University,2,Windward Hawaii Loa campus,8339,0,0,0,,,0,,,0,0,0,0,0
2010,141644,Hawaii Pacific University,3,Oceanic Institute campus,8339,0,0,0,,,0,,,0,0,0,0,0
2010,173683,Hazelden Graduate School of Addiction Studies,1,Main Campus,105,0,0,0,,,0,,,0,0,0,0,0
2010,166045,Hebrew College,1,Hebrew College,246,0,0,0,,,0,,,0,0,0,0,0
2010,145497,Hebrew Theological College,1,Main Campus,525,0,0,0,,,0,,,0,0,2,0,0
2010,203067,Hebrew Union College-Jewish Institute of Religion,1,New York Campus,113,0,0,0,,,0,,,0,0,0,0,0
2010,203076,Hebrew Union College-Jewish Institute of Religion-Cincinnati,1,Main Campus,152,0,0,0,,,0,,,0,0,0,0,0
2010,203076,Hebrew Union College-Jewish Institute of Religion-Cincinnati,2,Jerusalem Campus,152,0,0,0,,,0,,,0,0,0,0,0
2010,203049,Hebrew Union College-Jewish Institute of Religion-Los Angeles,1,Main Campus,87,0,0,0,,,0,,,0,0,0,0,0
2010,203085,Heidelberg University,1,Main Campus,1454,0,0,1,,,0,,,0,0,21,0,0
2010,191597,Helene Fuld College of Nursing,1,Main Campus,418,0,0,0,,,0,,,0,0,0,0,0
2010,166054,Hellenic College-Holy Cross Greek Orthodox School of Theology,1,Main Campus,220,0,0,0,,,0,,,0,0,0,0,0
2010,107080,Hendrix College,1,Main Campus,1467,0,0,0,,,0,,,1,2,3,2,0
2010,198677,Heritage Bible College,1,Heritage Bible College,70,0,0,0,,,0,,,0,0,0,0,0
2010,101453,Heritage Christian University,1,Main Campus,88,0,0,0,,,0,,,0,0,0,0,0
2010,235422,Heritage University,1,Main Campus,1254,0,0,0,,,0,,,0,0,0,0,0
2010,198695,High Point University,1,Main Campus,4040,0,0,2,,,0,,,0,1,5,0,0
2010,198695,High Point University,2,High Point University Budd Family Campus Site,4040,0,0,0,,,0,,,0,0,0,0,0
2010,191621,Hilbert College,1,Main Campus,1056,0,0,0,,,0,,,0,0,1,0,0
2010,207157,Hillsdale Free Will Baptist College,1,Main Campus,226,0,0,0,,,0,,,0,0,0,0,0
2010,203128,Hiram College,1,Main Campus,1389,0,0,1,,,0,,,0,5,24,0,0
2010,191630,Hobart William Smith Colleges,1,Main Campus,2173,0,0,2,,,0,,,0,0,11,1,0
2010,134510,Hobe Sound Bible College,1,Main Campus,118,0,0,0,,,0,,,0,0,0,0,0
2010,367884,Hodges University,1,Naples Main Campus,2580,0,0,0,,,0,,,0,0,0,0,0
2010,367884,Hodges University,2,Ft Myers Campus,2580,0,0,0,,,0,,,0,0,0,0,0
2010,191649,Hofstra University,1,Main Campus,11579,0,0,5,,,0,,,0,1,9,2,0
2010,232308,Hollins University,1,Hollins University,1024,0,0,4,,,0,,,0,0,8,1,0
2010,129534,Holy Apostles College and Seminary,1,Main Campus,343,0,0,0,,,0,,,0,0,0,0,0
2010,150774,Holy Cross College,1,Main Campus,451,0,0,0,,,0,,,0,0,3,0,0
2010,212984,Holy Family University,1,Northeast Philadelphia,3270,0,0,0,,,0,,,0,0,1,0,0
2010,212984,Holy Family University,2,Holy Family University-Newtown Campus,3270,0,0,0,,,0,,,0,0,0,0,0
2010,212984,Holy Family University,3,Holy Familty University-Woodhaven Campus,3270,0,0,0,,,0,,,0,0,0,0,0
2010,115728,Holy Names University,1,Main Campus,1164,0,0,0,,,0,,,0,0,7,0,0
2010,162760,Hood College,1,Hood College,2447,0,0,0,,,0,,,0,1,10,1,0
2010,443076,Hood Theological Seminary,1,Hood Theological Seminary,237,0,0,0,,,0,,,0,0,0,0,0
2010,170301,Hope College,1,Main Campus,3202,0,0,2,,,0,,,0,0,2,0,0
2010,120537,Hope International University,1,Main Campus,1197,0,0,0,,,0,,,0,0,1,0,0
2010,457226,Horizon University,1,Main Campus,107,0,0,0,,,0,,,0,0,0,0,0
2010,191676,Houghton College,1,Main Campus,1272,0,0,2,,,0,,,0,0,5,0,0
2010,191676,Houghton College,2,West Seneca Campus,1272,0,0,0,,,0,,,0,0,0,0,0
2010,225399,Houston Baptist University,1,Main Campus,2597,0,0,0,,,0,,,0,0,0,0,0
2010,246345,Houston Graduate School of Theology,1,Main Campus,173,0,0,0,,,0,,,0,0,0,0,0
2010,225548,Howard Payne University,1,Howard Payne University,1290,0,0,0,,,0,,,0,0,3,0,0
2010,131520,Howard University,1,Howard University Main Campus,10379,0,0,7,,,0,,,8,6,15,5,0
2010,131520,Howard University,5,Divinity School (East) Campus,10379,0,0,0,,,0,,,0,0,1,0,0
2010,131520,Howard University,6,Law School (West) Campus,10379,0,0,0,,,0,,,1,0,0,0,0
2010,115773,Humphreys College-Stockton and Modesto Campuses,1,Main Campus,900,0,0,0,,,0,,,0,0,0,0,0
2010,115773,Humphreys College-Stockton and Modesto Campuses,2,HUMPHREYS COLLEGE-MODESTO,900,0,0,0,,,0,,,0,0,0,0,0
2010,101435,Huntingdon College,1,Main Campus,1107,0,0,0,,,0,,,0,0,4,0,0
2010,150941,Huntington University,1,Main Campus,1260,0,0,0,,,0,,,0,0,0,0,0
2010,449348,Huntsville Bible College,1,Huntsville Bible College,95,0,0,0,,,0,,,0,0,0,0,0
2010,161165,Husson University,1,Husson University-Bangor,3110,0,0,1,,,0,,,0,2,10,0,0
2010,161165,Husson University,4,Husson University-South Portland,3110,0,0,0,,,0,,,0,0,0,0,0
2010,161165,Husson University,5,Husson University- Presque Isle,3110,0,0,0,,,0,,,0,0,0,0,0
2010,161165,Husson University,6,Husson University - The Boat School,3110,0,0,0,,,0,,,0,0,0,0,0
2010,161165,Husson University,7,Husson College- Unobskey,3110,0,0,0,,,0,,,0,0,0,0,0
2010,225575,Huston-Tillotson University,1,Huston-Tillotson University,901,0,0,0,,,0,,,3,0,6,0,1
